signal,freq_Hz,psd
force_col_5,14.15384615,1.913512397e-19
force_col_5,14.76923077,1.027337398e-19
force_col_5,15.38461538,1.508079186e-19
force_col_5,16,7.890874817e-20
force_col_5,16.61538462,3.392871538e-20
force_col_5,17.23076923,2.207811128e-20
force_col_5,17.84615385,1.069673684e-19
force_col_5,18.46153846,5.619595779e-19
force_col_5,19.07692308,3.550620103e-19
force_col_5,19.69230769,3.57777005e-20
force_col_5,20.30769231,6.608519299e-21
force_col_5,20.92307692,1.976893693e-21
force_col_5,21.53846154,5.379961415e-21
force_col_5,22.15384615,3.895046392e-21
force_col_5,22.76923077,1.511038176e-21
force_col_5,23.38461538,6.742543652e-22
force_col_5,24,9.2587958e-21
force_col_5,24.61538462,7.909104212e-20
force_col_5,25.23076923,5.587957701e-20
force_col_5,25.84615385,1.357400776e-21
force_col_5,26.46153846,7.527816963e-22
force_col_5,27.07692308,4.421591241e-22
force_col_5,27.69230769,1.932336365e-22
force_col_5,28.30769231,3.151238634e-22
force_col_5,28.92307692,4.043281896e-22
force_col_5,29.53846154,5.866272603e-22
force_col_5,30.15384615,1.780793138e-21
force_col_5,30.76923077,1.511280438e-20
force_col_5,31.38461538,1.535481627e-20
force_col_5,32,1.51923065e-21
force_col_5,32.61538462,2.320292192e-22
force_col_5,33.23076923,1.461956011e-22
force_col_5,33.84615385,3.472191448e-22
force_col_5,34.46153846,4.193557056e-22
force_col_5,35.07692308,1.249852977e-22
force_col_5,35.69230769,2.928356101e-22
force_col_5,36.30769231,6.469641821e-22
force_col_5,36.92307692,2.03646623e-21
force_col_5,37.53846154,2.722827679e-21
force_col_5,38.15384615,1.191275734e-21
force_col_5,38.76923077,5.431632999e-22
force_col_5,39.38461538,3.983225802e-22
force_col_5,40,4.43307705e-22
force_col_5,40.61538462,3.184401836e-22
force_col_5,41.23076923,3.588939656e-22
force_col_5,41.84615385,1.405079864e-22
force_col_5,42.46153846,1.717957285e-22
force_col_5,43.07692308,1.44071045e-21
force_col_5,43.69230769,1.899806977e-21
force_col_5,44.30769231,3.594311767e-22
force_col_5,44.92307692,1.968352982e-22
force_col_5,45.53846154,2.85681592e-22
force_col_5,46.15384615,2.489000018e-22
force_col_5,46.76923077,2.240924212e-22
force_col_5,47.38461538,2.429941796e-22
force_col_5,48,2.073085312e-22
force_col_5,48.61538462,5.447877395e-22
force_col_5,49.23076923,6.516941391e-22
force_col_5,49.84615385,9.123571157e-22
force_col_5,50.46153846,5.992794724e-22
force_col_5,51.07692308,3.854610916e-22
force_col_5,51.69230769,5.437579798e-22
force_col_5,52.30769231,5.351045421e-22
force_col_5,52.92307692,3.13108009e-22
force_col_5,53.53846154,1.933348301e-22
force_col_5,54.15384615,3.628099318e-22
force_col_5,54.76923077,4.908543518e-22
force_col_5,55.38461538,4.371419902e-22
force_col_5,56,5.310069312e-22
force_col_5,56.61538462,5.839677032e-22
force_col_5,57.23076923,2.80621481e-22
force_col_5,57.84615385,2.077733465e-22
force_col_5,58.46153846,2.091689816e-22
force_col_5,59.07692308,2.321270371e-22
force_col_5,59.69230769,4.932653043e-22
force_col_5,60.30769231,5.574454524e-22
force_col_5,60.92307692,6.679790137e-22
force_col_5,61.53846154,2.746172207e-22
force_col_5,62.15384615,3.483528236e-22
force_col_5,62.76923077,4.422967079e-22
force_col_5,63.38461538,2.021723393e-22
force_col_5,64,1.845092149e-22
force_col_5,64.61538462,3.991026931e-22
force_col_5,65.23076923,4.619300355e-22
force_col_5,65.84615385,4.177330341e-22
force_col_5,66.46153846,4.940893775e-22
force_col_5,67.07692308,3.668258375e-22
force_col_5,67.69230769,2.304754385e-22
force_col_5,68.30769231,4.485952216e-22
force_col_5,68.92307692,4.866004243e-22
force_col_5,69.53846154,5.339973354e-22
force_col_5,70.15384615,1.741242732e-22
force_col_5,70.76923077,1.903662153e-22
force_col_5,71.38461538,3.21878927e-22
force_col_5,72,4.473374079e-22
force_col_5,72.61538462,1.916081583e-22
force_col_5,73.23076923,2.295827103e-22
force_col_5,73.84615385,1.74015862e-22
force_col_5,74.46153846,2.172710707e-22
force_col_5,75.07692308,2.177642996e-22
force_col_5,75.69230769,4.157418581e-22
force_col_5,76.30769231,4.795029291e-22
force_col_5,76.92307692,2.223838227e-22
force_col_5,77.53846154,1.877628119e-22
force_col_5,78.15384615,2.261512828e-22
force_col_5,78.76923077,9.211013391e-23
force_col_5,79.38461538,1.775891884e-22
force_col_5,80,2.012970096e-22
force_col_5,80.61538462,5.478831323e-22
force_col_5,81.23076923,5.548827818e-22
force_col_5,81.84615385,2.79565863e-22
force_col_5,82.46153846,1.054098973e-22
force_col_5,83.07692308,2.644757026e-22
force_col_5,83.69230769,1.456472208e-22
force_col_5,84.30769231,1.961502403e-22
force_col_5,84.92307692,2.347079487e-22
force_col_5,85.53846154,1.692026167e-22
force_col_5,86.15384615,1.717180892e-22
force_col_5,86.76923077,1.598103895e-22
force_col_5,87.38461538,1.908401343e-22
force_col_5,88,1.8177401e-22
force_col_5,88.61538462,2.290623161e-22
force_col_5,89.23076923,1.63049707e-22
force_col_5,89.84615385,9.05549513e-23
force_col_5,90.46153846,1.654245204e-22
force_col_5,91.07692308,2.246025419e-22
force_col_5,91.69230769,3.051359285e-22
force_col_5,92.30769231,2.338679593e-22
force_col_5,92.92307692,1.804710863e-22
force_col_5,93.53846154,1.520651964e-22
force_col_5,94.15384615,1.186993182e-22
force_col_5,94.76923077,1.498661267e-22
force_col_5,95.38461538,3.388280467e-22
force_col_5,96,1.999807562e-22
force_col_5,96.61538462,2.590117498e-22
force_col_5,97.23076923,2.095244732e-22
force_col_5,97.84615385,2.609463372e-22
force_col_5,98.46153846,1.90050477e-22
force_col_5,99.07692308,6.117922809e-23
force_col_5,99.69230769,1.356789746e-22
force_col_6,0,3.821204778e-29
force_col_6,0.6153846154,4.870051346e-29
force_col_6,1.230769231,2.906052476e-29
force_col_6,1.846153846,6.035413005e-28
force_col_6,2.461538462,1.264309189e-27
force_col_6,3.076923077,2.905222229e-28
force_col_6,3.692307692,4.757300694e-28
force_col_6,4.307692308,1.461302235e-28
force_col_6,4.923076923,6.563346181e-30
force_col_6,5.538461538,6.175578564e-30
force_col_6,6.153846154,1.18323201e-30
force_col_6,6.769230769,3.460855195e-31
force_col_6,7.384615385,1.171206507e-29
force_col_6,8,3.082371587e-28
force_col_6,8.615384615,9.375577558e-28
force_col_6,9.230769231,3.536574596e-28
force_col_6,9.846153846,3.665124712e-29
force_col_6,10.46153846,7.836554421e-30
force_col_6,11.07692308,1.293902658e-30
force_col_6,11.69230769,2.353487348e-31
force_col_6,12.30769231,1.114642389e-31
force_col_6,12.92307692,1.73577902e-31
force_col_6,13.53846154,1.285805411e-31
force_col_6,14.15384615,2.155217116e-30
force_col_6,14.76923077,7.24527513e-30
force_col_6,15.38461538,2.509163116e-30
force_col_6,16,1.317582996e-31
force_col_6,16.61538462,1.507676892e-31
force_col_6,17.23076923,3.399755889e-32
force_col_6,17.84615385,4.397540645e-33
force_col_6,18.46153846,7.902041333e-34
force_col_6,19.07692308,4.751002377e-34
force_col_6,19.69230769,2.870858569e-34
force_col_6,20.30769231,1.238746882e-32
force_col_6,20.92307692,4.068259236e-32
force_col_6,21.53846154,1.363626646e-32
force_col_6,22.15384615,7.210441833e-34
force_col_6,22.76923077,1.326569359e-34
force_col_6,23.38461538,1.133592477e-34
force_col_6,24,1.63806272e-34
force_col_6,24.61538462,2.59922555e-34
force_col_6,25.23076923,1.385224664e-34
force_col_6,25.84615385,1.500058668e-34
force_col_6,26.46153846,1.823458168e-34
force_col_6,27.07692308,1.46956996e-33
force_col_6,27.69230769,1.18037539e-33
force_col_6,28.30769231,2.514644111e-34
force_col_6,28.92307692,7.536151169e-35
force_col_6,29.53846154,6.368676844e-35
force_col_6,30.15384615,3.690910165e-35
force_col_6,30.76923077,5.51328638e-35
force_col_6,31.38461538,5.779743143e-35
force_col_6,32,2.107506325e-35
force_col_6,32.61538462,2.941076619e-35
force_col_6,33.23076923,5.678578922e-35
force_col_6,33.84615385,4.597730377e-35
force_col_6,34.46153846,4.449290018e-35
force_col_6,35.07692308,4.773271473e-35
force_col_6,35.69230769,4.388348439e-35
force_col_6,36.30769231,3.303756586e-35
force_col_6,36.92307692,2.162770803e-35
force_col_6,37.53846154,3.397273469e-35
force_col_6,38.15384615,2.385484557e-35
force_col_6,38.76923077,2.519412813e-35
force_col_6,39.38461538,4.797561767e-35
force_col_6,40,5.243171296e-35
force_col_6,40.61538462,3.048830515e-35
force_col_6,41.23076923,7.864881342e-35
force_col_6,41.84615385,4.291863807e-35
force_col_6,42.46153846,1.16069534e-35
force_col_6,43.07692308,6.06791295e-36
force_col_6,43.69230769,1.502146723e-35
force_col_6,44.30769231,1.651408764e-35
force_col_6,44.92307692,3.48101268e-35
force_col_6,45.53846154,2.795686321e-35
force_col_6,46.15384615,2.192680555e-35
force_col_6,46.76923077,2.336211727e-35
force_col_6,47.38461538,2.492240132e-35
force_col_6,48,7.77978544e-36
force_col_6,48.61538462,1.602371224e-35
force_col_6,49.23076923,2.457005758e-35
force_col_6,49.84615385,1.97356632e-35
force_col_6,50.46153846,3.587300702e-35
force_col_6,51.07692308,2.882320892e-35
force_col_6,51.69230769,2.174450528e-35
force_col_6,52.30769231,2.497773149e-35
force_col_6,52.92307692,1.423372335e-35
force_col_6,53.53846154,3.136436349e-35
force_col_6,54.15384615,2.890743776e-35
force_col_6,54.76923077,4.091994852e-35
force_col_6,55.38461538,4.490426279e-35
force_col_6,56,3.804690686e-35
force_col_6,56.61538462,2.069936451e-35
force_col_6,57.23076923,3.681359992e-35
force_col_6,57.84615385,2.731378285e-35
force_col_6,58.46153846,1.514823614e-35
force_col_6,59.07692308,2.505778238e-35
force_col_6,59.69230769,2.287068696e-35
force_col_6,60.30769231,2.43108151e-35
force_col_6,60.92307692,4.348806295e-35
force_col_6,61.53846154,3.537572557e-35
force_col_6,62.15384615,2.214955235e-35
force_col_6,62.76923077,3.108543037e-35
force_col_6,63.38461538,3.338712394e-35
force_col_6,64,2.745366352e-35
force_col_6,64.61538462,1.14388613e-35
force_col_6,65.23076923,1.344048478e-35
force_col_6,65.84615385,1.049754028e-35
force_col_6,66.46153846,1.370959034e-35
force_col_6,67.07692308,2.870463597e-35
force_col_6,67.69230769,2.151843814e-35
force_col_6,68.30769231,2.459565619e-35
force_col_6,68.92307692,2.421220124e-35
force_col_6,69.53846154,2.390287888e-35
force_col_6,70.15384615,6.151080206e-35
force_col_6,70.76923077,3.490105819e-35
force_col_6,71.38461538,8.35099752e-35
force_col_6,72,8.64509875e-35
force_col_6,72.61538462,2.155453489e-35
force_col_6,73.23076923,7.535629386e-35
force_col_6,73.84615385,4.331125712e-35
force_col_6,74.46153846,2.517582412e-35
force_col_6,75.07692308,9.371037254e-35
force_col_6,75.69230769,7.149868285e-35
force_col_6,76.30769231,2.526460406e-35
force_col_6,76.92307692,2.42102957e-35
force_col_6,77.53846154,1.884914031e-35
force_col_6,78.15384615,1.207526733e-35
force_col_6,78.76923077,1.57104666e-35
force_col_6,79.38461538,9.755244209e-36
force_col_6,80,1.300740612e-35
force_col_6,80.61538462,2.244199222e-35
force_col_6,81.23076923,2.479111512e-35
force_col_6,81.84615385,1.348866843e-35
force_col_6,82.46153846,1.193047192e-35
force_col_6,83.07692308,1.299502437e-35
force_col_6,83.69230769,2.083452485e-35
force_col_6,84.30769231,3.050238645e-35
force_col_6,84.92307692,4.309131523e-35
force_col_6,85.53846154,2.022643224e-35
force_col_6,86.15384615,1.217729752e-35
force_col_6,86.76923077,2.455610094e-35
force_col_6,87.38461538,3.950612918e-35
force_col_6,88,2.567395417e-35
force_col_6,88.61538462,1.313267301e-35
force_col_6,89.23076923,2.136982567e-35
force_col_6,89.84615385,2.930684275e-35
force_col_6,90.46153846,9.062140525e-36
force_col_6,91.07692308,2.464954148e-35
force_col_6,91.69230769,2.55385593e-35
force_col_6,92.30769231,1.439439933e-35
force_col_6,92.92307692,1.636948642e-35
force_col_6,93.53846154,5.973268975e-35
force_col_6,94.15384615,3.020244596e-35
force_col_6,94.76923077,1.641459748e-35
force_col_6,95.38461538,6.872058971e-36
force_col_6,96,1.388895172e-35
force_col_6,96.61538462,7.350571805e-35
force_col_6,97.23076923,1.002850507e-34
force_col_6,97.84615385,4.599476445e-35
force_col_6,98.46153846,1.399000174e-35
force_col_6,99.07692308,1.20508269e-35
force_col_6,99.69230769,2.063581013e-35
force_col_7,0,7.931697727e-17
force_col_7,0.6153846154,3.55858986e-17
force_col_7,1.230769231,3.088867018e-19
force_col_7,1.846153846,4.418001472e-20
force_col_7,2.461538462,1.196062355e-20
force_col_7,3.076923077,9.20108599e-21
force_col_7,3.692307692,9.92802421e-21
force_col_7,4.307692308,4.684352135e-21
force_col_7,4.923076923,1.439336083e-20
force_col_7,5.538461538,5.041294864e-18
force_col_7,6.153846154,2.641395327e-17
force_col_7,6.769230769,9.573867319e-18
force_col_7,7.384615385,7.649070017e-20
force_col_7,8,2.641123167e-20
force_col_7,8.615384615,6.198933973e-21
force_col_7,9.230769231,1.576145337e-20
force_col_7,9.846153846,9.750995975e-21
force_col_7,10.46153846,1.276142453e-21
force_col_7,11.07692308,1.392277756e-21
force_col_7,11.69230769,1.137673388e-20
force_col_7,12.30769231,4.527970804e-20
force_col_7,12.92307692,2.331193033e-20
force_col_7,13.53846154,3.337041391e-21
force_col_7,14.15384615,7.680753998e-22
force_col_7,14.76923077,1.133361165e-22
force_col_7,15.38461538,4.246663182e-22
force_col_7,16,3.467795805e-22
force_col_7,16.61538462,4.11412935e-23
force_col_7,17.23076923,3.598767705e-23
force_col_7,17.84615385,5.182929114e-22
force_col_7,18.46153846,3.727162623e-21
force_col_7,19.07692308,2.12387867e-21
force_col_7,19.69230769,7.108117742e-23
force_col_7,20.30769231,2.228118337e-23
force_col_7,20.92307692,8.817153751e-24
force_col_7,21.53846154,8.93040759e-24
force_col_7,22.15384615,9.232663387e-24
force_col_7,22.76923077,5.763940559e-24
force_col_7,23.38461538,6.616192745e-24
force_col_7,24,9.892792955e-24
force_col_7,24.61538462,4.202818317e-23
force_col_7,25.23076923,3.240007174e-23
force_col_7,25.84615385,5.408027379e-24
force_col_7,26.46153846,4.176309634e-24
force_col_7,27.07692308,2.703264173e-24
force_col_7,27.69230769,2.919127062e-24
force_col_7,28.30769231,2.495268484e-24
force_col_7,28.92307692,2.257127284e-24
force_col_7,29.53846154,1.929529158e-24
force_col_7,30.15384615,1.980664027e-24
force_col_7,30.76923077,1.681198788e-24
force_col_7,31.38461538,1.470454374e-24
force_col_7,32,1.652137061e-24
force_col_7,32.61538462,1.000567607e-24
force_col_7,33.23076923,1.275424768e-24
force_col_7,33.84615385,9.813579188e-25
force_col_7,34.46153846,9.81661987e-25
force_col_7,35.07692308,8.399042751e-25
force_col_7,35.69230769,7.421546175e-25
force_col_7,36.30769231,7.400795011e-25
force_col_7,36.92307692,7.847687193e-25
force_col_7,37.53846154,6.089969199e-25
force_col_7,38.15384615,5.960161903e-25
force_col_7,38.76923077,4.773545493e-25
force_col_7,39.38461538,4.89333206e-25
force_col_7,40,4.039708594e-25
force_col_7,40.61538462,3.956117065e-25
force_col_7,41.23076923,3.458285921e-25
force_col_7,41.84615385,3.423135658e-25
force_col_7,42.46153846,2.901910061e-25
force_col_7,43.07692308,4.089535661e-25
force_col_7,43.69230769,4.779967171e-25
force_col_7,44.30769231,2.643264172e-25
force_col_7,44.92307692,2.598522776e-25
force_col_7,45.53846154,1.57009328e-25
force_col_7,46.15384615,2.35005198e-25
force_col_7,46.76923077,1.73046854e-25
force_col_7,47.38461538,1.744744925e-25
force_col_7,48,1.755308102e-25
force_col_7,48.61538462,1.464854405e-25
force_col_7,49.23076923,1.309854233e-25
force_col_7,49.84615385,2.517537916e-25
force_col_7,50.46153846,1.719063219e-25
force_col_7,51.07692308,1.008074699e-25
force_col_7,51.69230769,1.1916004e-25
force_col_7,52.30769231,8.679672663e-26
force_col_7,52.92307692,9.749813532e-26
force_col_7,53.53846154,8.666579323e-26
force_col_7,54.15384615,8.458654763e-26
force_col_7,54.76923077,9.029876656e-26
force_col_7,55.38461538,1.945704178e-25
force_col_7,56,3.381309089e-25
force_col_7,56.61538462,1.531610941e-25
force_col_7,57.23076923,4.067539217e-26
force_col_7,57.84615385,8.138715353e-26
force_col_7,58.46153846,4.610770034e-26
force_col_7,59.07692308,5.210753141e-26
force_col_7,59.69230769,4.828144242e-26
force_col_7,60.30769231,5.400688696e-26
force_col_7,60.92307692,3.09629964e-26
force_col_7,61.53846154,7.346939284e-26
force_col_7,62.15384615,7.522222388e-26
force_col_7,62.76923077,4.47567666e-26
force_col_7,63.38461538,4.042707249e-26
force_col_7,64,3.260414863e-26
force_col_7,64.61538462,3.640764682e-26
force_col_7,65.23076923,3.114586005e-26
force_col_7,65.84615385,2.349212443e-26
force_col_7,66.46153846,3.484547639e-26
force_col_7,67.07692308,3.098309276e-26
force_col_7,67.69230769,1.527846674e-26
force_col_7,68.30769231,3.838819581e-26
force_col_7,68.92307692,2.762140705e-26
force_col_7,69.53846154,1.354918212e-26
force_col_7,70.15384615,3.172859308e-26
force_col_7,70.76923077,1.690319838e-26
force_col_7,71.38461538,1.82254199e-26
force_col_7,72,1.781970251e-26
force_col_7,72.61538462,1.866236508e-26
force_col_7,73.23076923,1.762752992e-26
force_col_7,73.84615385,2.005913739e-26
force_col_7,74.46153846,4.81890194e-26
force_col_7,75.07692308,3.054503864e-26
force_col_7,75.69230769,1.584755534e-26
force_col_7,76.30769231,1.738904753e-26
force_col_7,76.92307692,1.847642085e-26
force_col_7,77.53846154,8.631267913e-27
force_col_7,78.15384615,1.326121648e-26
force_col_7,78.76923077,1.016520191e-26
force_col_7,79.38461538,1.163944948e-26
force_col_7,80,1.576087592e-26
force_col_7,80.61538462,1.479740265e-26
force_col_7,81.23076923,1.967931282e-26
force_col_7,81.84615385,1.981414548e-26
force_col_7,82.46153846,1.385684785e-26
force_col_7,83.07692308,1.486695103e-26
force_col_7,83.69230769,5.566545589e-27
force_col_7,84.30769231,1.243924977e-26
force_col_7,84.92307692,7.17516582e-27
force_col_7,85.53846154,7.454709519e-27
force_col_7,86.15384615,9.462047203e-27
force_col_7,86.76923077,4.902404586e-26
force_col_7,87.38461538,4.310684676e-26
force_col_7,88,1.789699755e-26
force_col_7,88.61538462,1.435685328e-26
force_col_7,89.23076923,5.682109933e-27
force_col_7,89.84615385,8.813886067e-27
force_col_7,90.46153846,5.870056229e-27
force_col_7,91.07692308,7.01999933e-27
force_col_7,91.69230769,6.927602655e-27
force_col_7,92.30769231,5.533028215e-27
force_col_7,92.92307692,1.679558273e-26
force_col_7,93.53846154,1.506619023e-26
force_col_7,94.15384615,1.577489236e-26
force_col_7,94.76923077,1.590178051e-26
force_col_7,95.38461538,7.554668108e-27
force_col_7,96,5.255364093e-27
force_col_7,96.61538462,4.567508814e-27
force_col_7,97.23076923,4.422593396e-27
force_col_7,97.84615385,8.391665889e-27
force_col_7,98.46153846,7.704452184e-27
force_col_7,99.07692308,2.720598326e-27
force_col_7,99.69230769,9.326571338e-27
force_col_8,0,5.284445417e-18
force_col_8,0.6153846154,2.825739946e-17
force_col_8,1.230769231,8.845464574e-18
force_col_8,1.846153846,1.020450274e-18
force_col_8,2.461538462,8.055301042e-19
force_col_8,3.076923077,1.031065668e-18
force_col_8,3.692307692,7.275252417e-19
force_col_8,4.307692308,9.84068927e-19
force_col_8,4.923076923,4.258600199e-18
force_col_8,5.538461538,1.815651516e-15
force_col_8,6.153846154,9.46016535e-15
force_col_8,6.769230769,3.361568792e-15
force_col_8,7.384615385,1.025359148e-17
force_col_8,8,1.932645186e-18
force_col_8,8.615384615,1.162040692e-19
force_col_8,9.230769231,1.987523533e-19
force_col_8,9.846153846,1.42970748e-19
force_col_8,10.46153846,2.055893433e-20
force_col_8,11.07692308,1.480007797e-20
force_col_8,11.69230769,1.14438357e-19
force_col_8,12.30769231,7.103498259e-19
force_col_8,12.92307692,3.404932627e-19
force_col_8,13.53846154,1.205944259e-20
force_col_8,14.15384615,8.249558749e-22
force_col_8,14.76923077,3.933074932e-22
force_col_8,15.38461538,5.95718817e-22
force_col_8,16,3.004513503e-22
force_col_8,16.61538462,1.165221848e-22
force_col_8,17.23076923,6.791571015e-23
force_col_8,17.84615385,3.445113062e-22
force_col_8,18.46153846,1.624776751e-21
force_col_8,19.07692308,1.041796529e-21
force_col_8,19.69230769,1.049406314e-22
force_col_8,20.30769231,1.668756913e-23
force_col_8,20.92307692,7.797766149e-24
force_col_8,21.53846154,1.806976751e-23
force_col_8,22.15384615,1.147471238e-23
force_col_8,22.76923077,3.534853507e-24
force_col_8,23.38461538,2.750695114e-24
force_col_8,24,2.027431278e-23
force_col_8,24.61538462,1.893745503e-22
force_col_8,25.23076923,1.373468594e-22
force_col_8,25.84615385,4.198854466e-24
force_col_8,26.46153846,5.723139674e-25
force_col_8,27.07692308,4.168657722e-25
force_col_8,27.69230769,6.897684089e-25
force_col_8,28.30769231,8.554349284e-25
force_col_8,28.92307692,3.86620764e-25
force_col_8,29.53846154,3.338073859e-25
force_col_8,30.15384615,1.699829808e-24
force_col_8,30.76923077,2.712861509e-23
force_col_8,31.38461538,2.812192474e-23
force_col_8,32,3.131246841e-24
force_col_8,32.61538462,2.241163461e-25
force_col_8,33.23076923,1.64923307e-25
force_col_8,33.84615385,3.923364343e-25
force_col_8,34.46153846,3.705636723e-25
force_col_8,35.07692308,7.567934726e-26
force_col_8,35.69230769,1.547249577e-25
force_col_8,36.30769231,4.969286428e-25
force_col_8,36.92307692,3.248370741e-24
force_col_8,37.53846154,3.787028397e-24
force_col_8,38.15384615,6.727792305e-25
force_col_8,38.76923077,6.802115526e-26
force_col_8,39.38461538,4.137157227e-26
force_col_8,40,9.025052756e-26
force_col_8,40.61538462,4.005105427e-26
force_col_8,41.23076923,7.921638659e-26
force_col_8,41.84615385,3.733408451e-26
force_col_8,42.46153846,1.120270658e-25
force_col_8,43.07692308,1.860590443e-24
force_col_8,43.69230769,2.702212421e-24
force_col_8,44.30769231,4.236184588e-25
force_col_8,44.92307692,4.391408017e-26
force_col_8,45.53846154,7.204813289e-26
force_col_8,46.15384615,4.65685505e-26
force_col_8,46.76923077,2.317466109e-26
force_col_8,47.38461538,3.691678845e-26
force_col_8,48,3.487566476e-26
force_col_8,48.61538462,8.033172323e-26
force_col_8,49.23076923,5.485141135e-25
force_col_8,49.84615385,9.743536291e-25
force_col_8,50.46153846,3.72337717e-25
force_col_8,51.07692308,7.556390941e-26
force_col_8,51.69230769,6.570825553e-26
force_col_8,52.30769231,6.015407425e-26
force_col_8,52.92307692,3.723886415e-26
force_col_8,53.53846154,4.05986174e-26
force_col_8,54.15384615,6.190763955e-26
force_col_8,54.76923077,1.487344113e-25
force_col_8,55.38461538,2.855702895e-25
force_col_8,56,3.33061158e-25
force_col_8,56.61538462,1.730781913e-25
force_col_8,57.23076923,4.304187797e-26
force_col_8,57.84615385,2.713572112e-26
force_col_8,58.46153846,3.445055249e-26
force_col_8,59.07692308,2.176936311e-26
force_col_8,59.69230769,2.76098246e-26
force_col_8,60.30769231,6.928698045e-26
force_col_8,60.92307692,9.680032696e-26
force_col_8,61.53846154,1.147357938e-25
force_col_8,62.15384615,2.887815112e-25
force_col_8,62.76923077,1.951800563e-25
force_col_8,63.38461538,6.970235596e-26
force_col_8,64,3.324765625e-26
force_col_8,64.61538462,2.628390626e-26
force_col_8,65.23076923,3.445790124e-26
force_col_8,65.84615385,1.836482769e-26
force_col_8,66.46153846,3.469603029e-26
force_col_8,67.07692308,3.597761408e-26
force_col_8,67.69230769,4.051758729e-26
force_col_8,68.30769231,3.809745628e-26
force_col_8,68.92307692,3.994075892e-26
force_col_8,69.53846154,1.03147538e-25
force_col_8,70.15384615,4.729872983e-26
force_col_8,70.76923077,1.980396288e-26
force_col_8,71.38461538,2.092170488e-26
force_col_8,72,2.255560858e-26
force_col_8,72.61538462,3.657830589e-26
force_col_8,73.23076923,6.580119034e-26
force_col_8,73.84615385,2.997224293e-26
force_col_8,74.46153846,8.073753691e-26
force_col_8,75.07692308,7.760910227e-26
force_col_8,75.69230769,6.966089845e-26
force_col_8,76.30769231,7.565023892e-26
force_col_8,76.92307692,2.528052855e-26
force_col_8,77.53846154,2.077099688e-26
force_col_8,78.15384615,1.703030381e-26
force_col_8,78.76923077,1.446254975e-26
force_col_8,79.38461538,2.355818566e-26
force_col_8,80,3.231504549e-26
force_col_8,80.61538462,1.004739266e-25
force_col_8,81.23076923,7.197643805e-26
force_col_8,81.84615385,2.765794695e-26
force_col_8,82.46153846,3.061748975e-26
force_col_8,83.07692308,3.719673633e-26
force_col_8,83.69230769,2.140425326e-26
force_col_8,84.30769231,2.055793833e-26
force_col_8,84.92307692,2.171260336e-26
force_col_8,85.53846154,3.273760731e-26
force_col_8,86.15384615,4.002753252e-26
force_col_8,86.76923077,5.884223627e-26
force_col_8,87.38461538,4.404879239e-26
force_col_8,88,3.127299585e-26
force_col_8,88.61538462,2.237786699e-26
force_col_8,89.23076923,2.663234988e-26
force_col_8,89.84615385,1.805092187e-26
force_col_8,90.46153846,1.319482111e-26
force_col_8,91.07692308,1.977641917e-26
force_col_8,91.69230769,2.539787308e-26
force_col_8,92.30769231,1.831654037e-26
force_col_8,92.92307692,1.42411936e-26
force_col_8,93.53846154,9.930814359e-27
force_col_8,94.15384615,2.006368884e-26
force_col_8,94.76923077,3.695743544e-26
force_col_8,95.38461538,4.49173045e-26
force_col_8,96,2.771117086e-26
force_col_8,96.61538462,1.926681254e-26
force_col_8,97.23076923,1.592871231e-26
force_col_8,97.84615385,3.933486902e-26
force_col_8,98.46153846,3.527920518e-26
force_col_8,99.07692308,1.978197849e-26
force_col_8,99.69230769,1.993097036e-26
force_col_9,0,5.363080576e-22
force_col_9,0.6153846154,2.491003247e-20
force_col_9,1.230769231,2.290220737e-20
force_col_9,1.846153846,1.198278425e-19
force_col_9,2.461538462,3.227983571e-19
force_col_9,3.076923077,2.711741909e-19
force_col_9,3.692307692,1.749563856e-19
force_col_9,4.307692308,3.179613896e-20
force_col_9,4.923076923,9.342441396e-22
force_col_9,5.538461538,1.369420855e-21
force_col_9,6.153846154,3.611981652e-22
force_col_9,6.769230769,2.263702211e-22
force_col_9,7.384615385,3.360406201e-21
force_col_9,8,7.38395713e-20
force_col_9,8.615384615,2.117339426e-19
force_col_9,9.230769231,7.470297021e-20
force_col_9,9.846153846,8.722991364e-21
force_col_9,10.46153846,2.30963334e-21
force_col_9,11.07692308,3.119770191e-22
force_col_9,11.69230769,4.77466383e-23
force_col_9,12.30769231,1.926444258e-23
force_col_9,12.92307692,3.173676657e-23
force_col_9,13.53846154,1.561934306e-23
force_col_9,14.15384615,1.848918582e-22
force_col_9,14.76923077,6.755715288e-22
force_col_9,15.38461538,2.429366326e-22
force_col_9,16,1.017951944e-23
force_col_9,16.61538462,1.166232351e-23
force_col_9,17.23076923,2.82617102e-24
force_col_9,17.84615385,3.182520655e-25
force_col_9,18.46153846,8.201951156e-26
force_col_9,19.07692308,5.412588762e-26
force_col_9,19.69230769,2.071056768e-26
force_col_9,20.30769231,8.853358997e-25
force_col_9,20.92307692,3.158465716e-24
force_col_9,21.53846154,1.135050359e-24
force_col_9,22.15384615,4.412250278e-26
force_col_9,22.76923077,1.181516043e-26
force_col_9,23.38461538,2.923106281e-27
force_col_9,24,4.230573397e-27
force_col_9,24.61538462,1.915550087e-27
force_col_9,25.23076923,1.56674475e-27
force_col_9,25.84615385,8.50031716e-27
force_col_9,26.46153846,8.560738657e-27
force_col_9,27.07692308,5.268838144e-26
force_col_9,27.69230769,4.955507722e-26
force_col_9,28.30769231,1.191015684e-26
